datetime,open,high,low,close,volume
2026-08-05 08:45:00,24513.25,24520.35,24498.25,24505.7,0
2026-08-05 09:15:00,24505.0,24575.75,24503.85,24572.25,0
2026-08-05 09:45:00,24570.2,24624.65,24570.2,24624.65,0
2026-08-06 03:45:00,24632.7,24649.3,24607.75,24645.15,0
2026-08-06 04:15:00,24647.9,24664.95,24605.95,24630.85,0
2026-08-06 04:45:00,24631.75,24643.35,24617.75,24636.65,0
2026-08-06 05:15:00,24637.0,24655.6,24616.1,24652.45,0
2026-08-06 05:45:00,24653.8,24676.8,24628.95,24633.65,0
2026-08-06 06:15:00,24633.75,24664.35,24626.9,24643.15,0
2026-08-06 06:45:00,24644.2,24660.75,24627.2,24646.25,0
2026-08-06 07:15:00,24646.2,24650.95,24621.25,24622.2,0
2026-08-06 07:45:00,24623.0,24659.65,24611.85,24633.05,0
2026-08-06 08:15:00,24634.55,24658.5,24606.9,24651.1,0
2026-08-06 08:45:00,24651.85,24662.8,24632.65,24638.35,0
2026-08-06 09:15:00,24639.55,24647.55,24614.7,24628.5,0
2026-08-06 09:45:00,24627.95,24636.0,24627.95,24636.0,0
2026-08-07 03:45:00,24535.05,24620.0,24535.05,24618.0,0
2026-08-07 04:15:00,24618.2,24629.8,24594.0,24599.7,0
2026-08-07 04:45:00,24599.15,24601.65,24561.3,24569.35,0
2026-08-07 05:15:00,24569.5,24586.5,24552.25,24567.6,0
2026-08-07 05:45:00,24569.1,24591.6,24558.45,24579.35,0
2026-08-07 06:15:00,24581.5,24581.9,24540.15,24540.7,0
2026-08-07 06:45:00,24541.15,24562.45,24532.9,24557.05,0
2026-08-07 07:15:00,24559.35,24570.05,24546.7,24547.0,0
2026-08-07 07:45:00,24547.0,24573.5,24545.35,24548.5,0
2026-08-07 08:15:00,24550.7,24590.5,24522.9,24526.85,0
2026-08-07 08:45:00,24526.85,24549.6,24523.15,24538.25,0
2026-08-07 09:15:00,24537.9,24565.1,24528.55,24558.95,0
2026-08-07 09:45:00,24554.55,24570.65,24554.55,24570.65,0
2026-08-10 03:45:00,24584.05,24620.55,24511.3,24521.15,0
2026-08-10 04:15:00,24521.75,24551.4,24518.45,24544.75,0
2026-08-10 04:45:00,24545.9,24605.35,24545.6,24603.65,0
2026-08-10 05:15:00,24604.1,24614.4,24585.85,24602.35,0
2026-08-10 05:45:00,24602.9,24610.45,24581.05,24583.15,0
2026-08-10 06:15:00,24583.5,24609.9,24574.65,24606.8,0
2026-08-10 06:45:00,24606.6,24618.9,24598.1,24598.25,0
2026-08-10 07:15:00,24599.4,24603.75,24571.35,24573.55,0
2026-08-10 07:45:00,24573.1,24608.5,24573.1,24606.35,0
2026-08-10 08:15:00,24606.65,24610.3,24582.5,24587.55,0
2026-08-10 08:45:00,24587.95,24594.4,24565.55,24572.5,0
2026-08-10 09:15:00,24572.55,24575.3,24543.05,24560.05,0
2026-08-10 09:45:00,24560.15,24583.8,24560.15,24583.8,0
2026-08-11 03:45:00,24575.5,24575.5,24468.4,24479.25,0
2026-08-11 04:15:00,24480.55,24491.85,24461.0,24473.0,0
2026-08-11 04:45:00,24473.5,24485.0,24463.6,24474.75,0
2026-08-11 05:15:00,24474.4,24481.0,24440.4,24451.25,0
2026-08-11 05:45:00,24450.95,24455.7,24436.95,24448.6,0
2026-08-11 06:15:00,24448.75,24456.45,24429.25,24444.65,0
2026-08-11 06:45:00,24444.0,24452.4,24430.35,24451.2,0
2026-08-11 07:15:00,24451.95,24466.65,24438.9,24453.15,0
2026-08-11 07:45:00,24453.35,24474.9,24441.8,24460.55,0
2026-08-11 08:15:00,24460.65,24469.1,24441.1,24462.55,0
2026-08-11 08:45:00,24464.2,24470.0,24435.05,24448.05,0
2026-08-11 09:15:00,24450.3,24476.45,24442.65,24450.0,0
2026-08-11 09:45:00,24450.25,24471.7,24450.25,24471.7,0
2026-08-12 03:45:00,24472.45,24472.45,24390.9,24428.15,0
2026-08-12 04:15:00,24428.0,24428.85,24357.6,24365.3,0
2026-08-12 04:45:00,24365.1,24400.95,24359.25,24375.65,0
2026-08-12 05:15:00,24375.65,24376.15,24293.7,24302.4,0
2026-08-12 05:45:00,24302.9,24318.8,24278.5,24293.7,0
2026-08-12 06:15:00,24294.2,24298.05,24265.95,24267.1,0
2026-08-12 06:45:00,24267.1,24303.2,24266.4,24283.1,0
2026-08-12 07:15:00,24283.2,24289.75,24270.15,24287.95,0
2026-08-12 07:45:00,24288.25,24301.45,24282.0,24289.3,0
2026-08-12 08:15:00,24289.7,24292.4,24275.4,24278.4,0
2026-08-12 08:45:00,24278.2,24334.7,24277.45,24325.95,0
2026-08-12 09:15:00,24326.0,24384.9,24316.75,24369.3,0
2026-08-12 09:45:00,24361.7,24435.95,24361.7,24435.95,0
2026-08-13 03:45:00,24428.9,24428.9,24316.5,24346.35,0
2026-08-13 04:15:00,24347.5,24356.65,24330.3,24343.55,0
2026-08-13 04:45:00,24346.25,24346.25,24311.45,24330.8,0
2026-08-13 05:15:00,24331.1,24348.65,24314.3,24319.05,0
2026-08-13 05:45:00,24319.85,24363.35,24317.8,24350.05,0
2026-08-13 06:15:00,24350.65,24414.9,24346.85,24395.65,0
2026-08-13 06:45:00,24397.4,24403.55,24385.6,24391.7,0
2026-08-13 07:15:00,24393.55,24393.55,24353.6,24362.25,0
2026-08-13 07:45:00,24364.6,24388.0,24348.8,24383.8,0
2026-08-13 08:15:00,24385.05,24396.55,24353.15,24356.05,0
2026-08-13 08:45:00,24356.4,24377.5,24349.2,24359.85,0
2026-08-13 09:15:00,24362.45,24364.5,24336.5,24352.7,0
2026-08-13 09:45:00,24353.35,24395.85,24353.35,24395.85,0
2026-08-13 10:00:00,24395.85,24395.85,24395.85,24395.85,0
